"TrialID","Tag.ID","Unbaited_visits_dur","Unbaited_visits_n","Baited_visits_dur","Baited_visits_n","Search_finds_visits_dur","Search_finds_visits_n","SF_visits_dur","SF_visits_n","Revisit_prod_dur","Revisits_prod_n","Join_visits_dur","Join_visits_n","Join_visits_NL_dur","Join_visits_NL_n","Join_FS_visits_dur","Join_FS_visits_n","Join_FL_visits_dur","Join_FL_visits_n","Join_BS_visits_dur","Join_BS_visits_n","Join_BL_visits_dur","Join_BL_visits_n","Join_latent_visits_dur","Join_latent_visits_n","Baited_visits_n2","Baited_visits_duration2","Join_visits_n2","Join_visits_duration2","Join_revisits_n2","Join_revisits_duration2","SF_visits_n2","SF_visits_duration2","Prim_prd_visits_n","Prim_prd_visits_duration","Secondary_visits_n","Secondary_visits_duration","Dir_scr_visits_n","Dir_scr_visits_duration","Vac_scr_visits_n","Vac_scr_visits_duration","Prim_prd_revisits_n","Prim_prd_revisits_duration","Dir_scr_revisits_n","Dir_scr_revisits_duration","Vac_scr_revisits_n","Vac_scr_revisits_duration","Time_spent_baited_wells","Total_feeds_RFID","Producing_feeds_RFID","Scrounging_feeds_RFID","SF_feeds_RFID","Producing_feeds_RFID2","Scrounging_feeds_RFID2","SF_feeds_RFID2","Activity_visits","Activity_distance","Board_time","Exploration1","Exploration2","Latency","Arrival_order","Trial_indiv_index","Avg_dist_1.2","Avg_dist_1.3","Avg_dist_2.3"
"G51_2","000724C0B5",11.6909999999989,4,43.2719999999899,4,5.62799999999697,1,37.643999999993,3,197.114000000009,2,63.2490000000107,4,61.0450000000128,3,0,0,0,0,0,0,0,0,2.2039999999979,1,4,43.2719999999899,4,63.2490000000107,0,0,3,37.643999999993,1,10.7309999999998,3,32.5409999999902,1,13.1110000000044,1,6.58299999999872,4,262.053000000007,0,0,1,25.8090000000011,354.298000000003,76,51,13,8,9,13,8,41,1162.68691596329,373.370999999992,9,4,33.4660000000003,2,"2",61.4937453923997,69.8714963141099,49.0842929567164
"G51_2","000724CB56",19.8390000000072,7,321.193999999981,10,19.1369999999952,3,302.056999999986,7,40.0920000000042,2,82.961000000003,5,57.8580000000002,3,0,0,2.91500000000087,3,15.7949999999983,1,0.629999999997381,1,25.1030000000028,2,10,321.193999999981,5,82.961000000003,1,9.85699999999633,7,302.056999999986,1,96.3099999999977,9,224.883999999984,1,10.3890000000029,2,17.913999999997,0,0,3,57.8580000000002,5,210.078999999991,455.154999999992,97,77,17,64,69,19,64,60,1887.11412336826,523.171000000002,19,9,33.2949999999983,1,"3",66.8799990752815,71.7082770369368,49.0842929567164
"G51_2","000724D2B0",8.21500000000378,3,23.7930000000051,3,5.46100000000297,1,18.3320000000022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23.7930000000051,0,0,0,0,2,18.3320000000022,0,0,3,23.7930000000051,0,0,2,18.3320000000022,0,0,0,0,0,0,41.9069999999992,9,5,0,3,5,0,3,29,594.731126633252,61.9629999999961,6,3,272.508000000002,6,NA,NA,NA,NA
"G51_2","000724D4E5",8.41399999999703,2,81.1560000000027,5,17.4779999999955,2,63.6780000000072,3,81.1520000000019,3,216.586999999992,13,207.652999999991,11,0,0,19.0749999999971,6,86.3059999999969,4,0,0,8.93400000000111,2,5,81.1560000000027,13,216.586999999992,2,17.4779999999955,3,63.6780000000072,1,12.3250000000044,4,68.8309999999983,1,5.33999999999651,1,6.66000000000349,5,198.998999999996,2,22.4649999999965,4,33.1139999999941,315.213999999978,67,34,46,13,17,50,13,42,1097.97904760502,353.424999999981,8,5,49.5789999999979,3,NA,NA,NA,NA
"G51_2","000724EB89",6.75400000000809,4,56.6120000000083,3,6.29700000000594,1,50.3150000000023,2,83.4370000000054,5,60.5449999999983,7,54.9159999999974,6,26.9549999999945,2,0,0,0,0,0,0,5.62900000000081,1,3,56.6120000000083,7,60.5449999999983,1,24.1500000000015,2,50.3150000000023,1,26.1650000000009,2,30.4470000000074,1,7.50299999999697,0,0,8,126.604000000007,0,0,0,0,204.357000000025,43,30,13,10,12,18,10,54,1433.4038001524,269.895000000033,9,5,55.5720000000001,4,NA,NA,NA,NA
"G52_1","000724D1F9",15.2719999999972,5,10.6059999999998,2,10.6059999999998,2,0,0,14.0840000000026,1,160.758000000002,2,160.758000000002,2,15.7229999999981,1,0,0,0,0,0,0,0,0,2,10.6059999999998,2,160.758000000002,0,0,0,0,0,0,2,10.6059999999998,0,0,0,0,0,0,0,0,0,0,176.868999999984,38,5,34,0,2,34,0,47,1401.02666171869,388.927999999964,13,7,90.6869999999981,2,"1",38.2232636272899,19.3005491896752,NA
"G52_1","000724D429",10.0020000000077,6,0,0,0,0,0,0,0,0,4.82499999999709,2,4.82499999999709,2,0,0,2.9629999999961,1,0,0,0,0,0,0,0,0,2,4.82499999999709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45099999999366,0,0,1,0,0,1,0,14,376.106975158794,28.9919999999984,3,1,82.3369999999995,1,"2",38.2232636272899,NA,NA
"G52_1","000724DE76",15.0829999999987,5,117.103000000003,4,0,0,117.103000000003,4,50.1070000000036,1,0,0,0,0,0,0,4.82800000000134,1,0,0,0,0,0,0,4,117.103000000003,0,0,0,0,4,117.103000000003,2,90.5699999999997,2,26.5330000000031,0,0,0,0,3,76.6400000000067,0,0,0,0,186.118999999999,40,35,0,25,25,0,25,20,493.571998055394,227.106,9,4,146.061999999998,3,"3",NA,19.3005491896752,NA
"G52_1","000724E390",0,0,11.0950000000012,1,11.0950000000012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0950000000012,0,0,0,0,0,0,1,11.0950000000012,0,0,0,0,0,0,0,0,0,0,0,0,22.4560000000056,4,2,0,0,2,0,0,12,367.704497109232,26.8820000000051,4,1,714.355000000003,6,NA,NA,NA,NA
"G52_1","000724F655",1.78199999999924,1,34.1319999999978,2,7.00999999999476,1,27.122000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34.1319999999978,0,0,0,0,1,27.122000000003,0,0,2,34.1319999999978,0,0,1,27.122000000003,0,0,0,0,0,0,40.4350000000049,8,7,0,5,7,0,5,9,364.724030223282,54.8860000000059,5,4,177.300999999999,4,NA,NA,NA,NA
"G52_1","00072501AB",1.34199999999691,1,0,0,0,0,0,0,0,0,7.62200000000303,1,7.62200000000303,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.62200000000303,0,0,0,0,0,0,0,0,1,7.62200000000303,0,0,0,0,0,0,0,0,8.05200000000332,1,0,1,0,0,1,0,3,103.360576720619,9.39400000000023,1,1,339.512000000002,5,NA,NA,NA,NA
"G52_2","000724D1F9",7.88300000000163,3,8.63200000000506,1,8.63200000000506,1,0,0,0,0,5.13999999999942,2,5.13999999999942,2,0,0,0,0,0,0,3.28699999999662,1,0,0,1,8.63200000000506,2,5.13999999999942,0,0,0,0,0,0,1,8.63200000000506,0,0,0,0,0,0,0,0,0,0,15.0020000000077,3,1,1,0,1,1,0,23,545.30974590972,50.5100000000093,4,3,60.7989999999991,3,"1",36.0725407046292,36.3408051991759,38.2497617128159
"G52_2","000724D429",5.08599999999569,4,85.015999999996,2,0,0,85.015999999996,2,58.3739999999962,1,312.947999999989,3,293.601999999992,2,0,0,1.35499999999593,2,0,0,0,0,19.3459999999977,1,2,85.015999999996,3,312.947999999989,1,74.9300000000003,2,85.015999999996,0,0,2,85.015999999996,1,115.735999999997,0,0,0,0,2,85.015999999996,0,0,243.594999999987,52,30,67,18,18,83,18,64,1790.10510153182,554.843999999975,11,5,115.347999999998,6,"2",36.0725407046292,33.8019811118992,36.6595502360717
"G52_2","000724DE76",7.82399999999325,3,0,0,0,0,0,0,0,0,31.4159999999902,6,14.0499999999956,3,0,0,8.12999999999738,2,0,0,1.19999999999709,1,9.82499999999709,2,0,0,6,31.4159999999902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6889999999767,5,0,6,0,0,6,0,48,1263.9548854925,120.038999999953,12,7,63.4340000000011,4,"3",34.6556332163568,36.3408051991759,36.6595502360717
"G52_2","000724E390",21.7240000000093,10,111.386999999988,12,35.8119999999981,6,75.5749999999898,6,81.7990000000063,2,38.8020000000033,5,4.77799999999843,1,0,0,0,0,0,0,0,0,34.0240000000049,4,12,111.386999999988,5,38.8020000000033,2,14.1990000000078,6,75.5749999999898,2,23.7019999999975,10,87.6849999999904,0,0,2,20.0649999999951,5,59.205999999991,0,0,0,0,283.904000000002,61,41,8,16,23,11,16,122,3021.03366636626,506.667999999976,26,14,64.4570000000022,5,NA,NA,NA,NA
"G52_2","000724F655",5.04899999999907,4,128.238000000005,8,58.2730000000083,4,69.9649999999965,4,12.5670000000027,2,27.2279999999955,4,0,0,0,0,3.15400000000227,2,0,0,0.682000000000698,1,27.2279999999955,4,8,128.238000000005,4,27.2279999999955,1,37.8790000000008,4,69.9649999999965,2,42.3040000000037,6,85.9340000000011,0,0,1,37.8790000000008,7,65.359000000004,0,0,1,10.5879999999961,199.832000000039,42,30,5,15,27,13,15,79,1781.98707217077,344.625000000022,13,10,39.3269999999975,1,NA,NA,NA,NA
"G52_2","00072501AB",7.80399999999645,3,5.0679999999993,1,0,0,5.0679999999993,1,19.0290000000095,2,70.6260000000038,8,17.7760000000126,4,24.2279999999955,1,5.5769999999975,2,0,0,4.77900000000227,1,23.5859999999957,2,1,5.0679999999993,8,70.6260000000038,0,0,1,5.0679999999993,0,0,1,5.0679999999993,0,0,1,5.0679999999993,0,0,0,0,0,0,13.1700000000055,2,5,15,1,1,15,1,38,945.853307324874,216.648999999998,5,3,55.4579999999987,2,NA,NA,NA,NA
"G53_1","000724D2B0",9.15299999999843,4,7.09999999999854,1,7.09999999999854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.09999999999854,0,0,0,0,0,0,0,0,1,7.09999999999854,0,0,0,0,0,0,0,0,0,0,9.6140000000014,2,1,0,0,1,0,0,8,370,23.5509999999995,4,1,387.911999999997,2,"1",NA,NA,NA
"G53_1","000724D4E5",2.00299999999697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80199999999604,1,0,0,0,0,0,0,6,214.378471046422,11.2359999999971,4,0,108.883000000002,1,"2",NA,NA,NA
"G53_2","000724B6DB",14.2420000000056,5,27.3459999999977,2,0,0,27.3459999999977,2,0,0,91.6859999999942,8,89.7229999999981,7,61.273000000001,3,0,0,10.9479999999967,1,0,0,1.9629999999961,1,2,27.3459999999977,8,91.6859999999942,0,0,2,27.3459999999977,0,0,2,27.3459999999977,3,65.9529999999941,0,0,0,0,5,47.3289999999979,0,0,169.668999999973,36,5,19,5,5,19,5,75,1914.59000758704,220.807999999946,11,4,80.8830000000016,6,"1",34.4135926759975,44.4578025779201,45.6550147733003
"G53_2","000724C0B5",17.8700000000026,7,223.470999999998,7,0,0,223.470999999998,7,56.3810000000012,2,19.0859999999957,4,14.9719999999943,3,0,0,4.23700000000099,3,0,0,0,0,4.1140000000014,1,7,223.470999999998,4,19.0859999999957,0,0,7,223.470999999998,0,0,7,223.470999999998,1,5.97099999999773,3,44.5030000000042,0,0,2,198.599999999999,5,42.1339999999909,307.651999999987,66,60,4,48,48,4,48,74,1635.67132631446,422.017999999967,16,7,46.2980000000025,1,"2",34.4135926759975,38.9170480445766,34.5424767611663
"G53_2","000724CB56",19.0349999999962,7,211.658999999992,5,14.0040000000008,1,197.654999999992,4,0,0,27.4040000000023,3,20.5139999999956,2,8.37299999999959,1,1.86299999999756,1,0,0,0,0,6.89000000000669,1,5,211.658999999992,3,27.4040000000023,0,0,4,197.654999999992,2,52.801999999996,3,158.856999999996,1,6.89000000000669,1,14.0800000000017,2,55.538999999997,2,157.396000000001,1,12.140999999996,319.86299999999,68,45,5,42,45,5,42,62,1546.32293199222,431.802999999993,16,7,47.3309999999983,2,"3",34.7707311040108,44.4578025779201,34.5424767611663
"G53_2","000724D2B0",2.25300000000425,2,208.101999999992,10,7.09999999999854,1,201.001999999993,9,91.7980000000098,4,56.0219999999972,1,0,0,0,0,0,0,0,0,0,0,56.0219999999972,1,10,208.101999999992,1,56.0219999999972,0,0,9,201.001999999993,1,33.9119999999966,9,174.189999999995,0,0,1,29.0590000000011,9,236.048999999999,0,0,3,49.8020000000033,382.158999999985,82,64,12,43,44,12,43,43,922.712249922928,388.23599999999,4,3,52.1270000000004,5,NA,NA,NA,NA
"G53_2","000724D4E5",9.13199999999779,4,76.5839999999953,5,7.2589999999982,1,69.3249999999971,4,103.377999999997,2,75.5509999999995,7,44.859000000004,4,0,0,12.5219999999972,5,9.875,1,0.44999999999709,1,30.6919999999955,3,5,76.5839999999953,7,75.5509999999995,2,50.4939999999988,4,69.3249999999971,1,42.3240000000005,4,34.2599999999948,0,0,2,18.6419999999998,5,127.823999999993,0,0,0,0,226.804999999971,48,38,16,14,16,27,14,67,1599.60792601643,426.198999999993,12,10,48.9429999999993,4,NA,NA,NA,NA
"G53_2","000724EB89",7.73300000000017,3,0,0,0,0,0,0,50.4550000000017,2,240.373,8,128.447,4,36.648000000001,1,0,0,0,0,0,0,111.925999999999,4,0,0,8,240.373,0,0,0,0,0,0,0,0,1,6.16900000000169,0,0,0,0,3,102.639999999999,0,0,123.819000000003,26,10,51,0,0,51,0,41,948.548881736755,422.440999999992,8,3,48.1319999999978,3,NA,NA,NA,NA
"G54_1","000724D1F9",12.4319999999934,7,34.0349999999962,5,28.4839999999967,4,5.55099999999948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34.0349999999962,0,0,0,0,1,5.55099999999948,1,10.4459999999963,4,23.5889999999999,0,0,0,0,1,5.59999999999854,0,0,0,0,73.7490000000034,15,7,0,1,7,0,1,54,1562.91304016064,145.712999999989,12,7,78.0140000000029,4,"1",47.3396667476033,28.912527460022,NA
"G54_1","000724D429",8.2219999999943,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7780000000057,3,0,0,0,0,0,0,14,295.462337786577,28.0139999999956,3,0,NA,NA,"2",47.3396667476033,NA,25.3644047649563
"G54_1","000724DE76",16.0590000000011,6,0,0,0,0,0,0,0,0,0,0,7.47899999999936,2,0,0,4.42700000000332,2,0,0,2.69099999999889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.439000000013,7,0,0,0,0,0,0,30,971.395662945095,68.9630000000034,14,0,51.6809999999969,2,"3",NA,28.912527460022,25.3644047649563
"G54_1","000724E390",17.7410000000018,6,24.8329999999914,4,24.8329999999914,4,0,0,0,0,0,0,0,0,0,0,0.180000000000291,1,0,0,0,0,0,0,4,24.8329999999914,0,0,0,0,0,0,0,0,4,24.8329999999914,0,0,0,0,0,0,0,0,0,0,47.0580000000045,10,5,0,0,5,0,0,42,1157.60387881152,89.2150000000111,15,4,45.8300000000017,1,NA,NA,NA,NA
"G54_1","000724F655",3.23500000000058,1,31.5469999999987,1,31.5469999999987,1,0,0,11.1270000000004,1,37.8890000000029,4,15.8139999999985,2,0,0,0,0,0,0,0,0,22.0750000000044,2,1,31.5469999999987,4,37.8890000000029,1,31.5469999999987,0,0,1,31.5469999999987,0,0,0,0,0,0,0,0,0,0,0,0,59.150999999998,12,9,8,0,6,14,0,13,254.676353618649,82.4079999999958,5,3,51.9519999999975,3,NA,NA,NA,NA
"G54_2","000724D1F9",13.6869999999981,4,135.195,6,14.9320000000007,2,120.262999999999,4,21.275999999998,1,6.07300000000396,1,6.07300000000396,1,0,0,2.51299999999901,2,6.07300000000396,1,1.23200000000361,1,0,0,6,135.195,1,6.07300000000396,0,0,4,120.262999999999,0,0,6,135.195,0,0,3,108.822999999997,0,0,0,0,3,38.7890000000043,184.341000000015,39,33,1,25,29,1,25,31,966.882418584866,214.135000000002,11,5,307.567000000003,6,"1",45.0805716939631,50.1692181775261,61.602249916832
"G54_2","000724D429",24.9250000000029,9,0,0,0,0,0,0,5.24000000000524,1,0,0,20.6960000000108,3,12.1500000000015,1,11.6200000000099,4,0,0,0.601000000002387,1,78.9950000000026,2,0,0,0,0,0,0,1,51.7510000000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.343000000008,41,1,0,0,0,0,11,87,2766.79123027752,293.62900000003,18,5,53.2459999999992,3,"2",45.0805716939631,53.1857080416704,44.4020737476954
"G54_2","000724DE76",29.8189999999886,9,0,0,0,0,0,0,126.055,3,0,0,268.985000000001,11,0,0,4.19599999999627,2,34.0829999999987,3,0,0,39.5319999999992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.294999999991,36,27,0,0,0,0,0,65,1909.71604169776,451.485999999975,17,7,28.6229999999996,2,"3",46.6263447657601,50.1692181775261,44.4020737476954
"G54_2","000724E390",12.9609999999957,5,157.389999999992,9,15.4559999999983,2,141.933999999994,7,0,0,92.0909999999931,2,0,0,0,0,0.530999999995402,1,0,0,0,0,92.0909999999931,2,9,157.389999999992,2,92.0909999999931,0,0,7,141.933999999994,1,16.5989999999947,8,140.790999999997,1,86.150999999998,1,46.6239999999962,3,37.6490000000049,2,45.3470000000016,0,0,284.557999999968,61,33,19,30,33,19,30,87,2381.66003359147,412.061999999969,19,10,62.4510000000009,4,NA,NA,NA,NA
"G54_2","000724F655",12.1430000000109,4,193.669000000002,8,26.3079999999973,3,167.361000000004,5,10.2790000000023,1,0,0,0,0,0,0,0.881000000001222,2,0,0,0,0,0,0,8,193.669000000002,0,0,0,0,5,167.361000000004,3,89.900999999998,5,103.768000000004,0,0,1,28.8000000000029,3,65.5849999999991,0,0,0,0,206.089,44,43,0,35,41,0,35,45,1068.0604089825,329.923999999999,13,11,21.7130000000034,1,NA,NA,NA,NA
"G54_2","00072501AB",7.96500000000378,3,0,0,0,0,0,0,0,0,0,0,5.15099999999802,1,5.15099999999802,1,0,0,0,0,0,0,12.6850000000049,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5489999999991,5,0,0,0,0,0,0,33,1250.53003858656,207.895999999993,10,2,63.0809999999983,5,NA,NA,NA,NA
"G55_1","000724B6DB",5.75900000000547,2,107.042000000001,1,0,0,107.042000000001,1,0,0,121.981999999996,3,121.981999999996,3,87.010000000002,1,1.28199999999924,1,0,0,0,0,0,0,1,107.042000000001,3,121.981999999996,0,0,1,107.042000000001,0,0,1,107.042000000001,1,32.1089999999967,0,0,0,0,2,194.052000000003,0,0,236.144000000008,50,23,26,23,23,26,23,32,883.106345036512,288.190999999992,6,3,147.122000000003,5,"1",36.8123238237531,28.1218674036352,34.6680505169498
"G55_1","000724C0B5",8.74599999999919,4,0,0,0,0,0,0,0,0,13.3209999999963,1,13.3209999999963,1,0,0,0.350999999995111,1,0,0,0,0,0,0,0,0,1,13.3209999999963,0,0,0,0,0,0,0,0,1,13.3209999999963,0,0,0,0,0,0,0,0,29.7410000000018,6,0,2,0,0,2,0,31,847.03105013117,64.7950000000128,6,3,141.091,3,"2",36.8123238237531,60.8962631018348,58.1809494516228
"G55_1","000724CB56",7.85199999999168,4,6.65899999999965,1,6.65899999999965,1,0,0,0,0,6.36200000000099,1,0,0,0,0,3.70499999999447,3,0,0,0,0,0,0,1,6.65899999999965,1,6.36200000000099,0,0,0,0,0,0,1,6.65899999999965,1,6.36200000000099,0,0,0,0,0,0,0,0,32.4209999999948,6,1,1,0,1,1,0,34,950.690524990896,69.4470000000001,7,4,138.959000000003,2,"3",57.8854836690014,28.1218674036352,58.1809494516228
"G55_1","000724D2B0",8.15499999999884,4,58.7020000000048,3,0,0,58.7020000000048,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58.7020000000048,0,0,0,0,3,58.7020000000048,0,0,3,58.7020000000048,0,0,1,46.7050000000017,0,0,0,0,2,11.997000000003,67.8950000000041,14,12,0,12,12,0,12,17,501.704765053502,80.0650000000096,5,1,189.161,6,NA,NA,NA,NA
"G55_1","000724D4E5",2.66600000000471,1,55.9590000000026,3,19.2439999999988,2,36.7150000000038,1,77.6500000000015,1,255.061000000009,5,255.061000000009,5,0,0,1.6530000000057,3,20.182000000008,2,0,0,0,0,3,55.9590000000026,5,255.061000000009,0,0,1,36.7150000000038,1,13.3430000000008,2,42.6160000000018,0,0,0,0,5,259.237000000016,0,0,0,0,293.368000000009,63,28,54,7,12,54,7,27,744.541540089875,415.333000000013,7,5,127.898000000001,1,NA,NA,NA,NA
"G55_1","000724EB89",0,0,0,0,0,0,0,0,0,0,3.24499999999534,1,0,0,0,0,0,0,0,0,0,0,3.24499999999534,1,0,0,1,3.24499999999534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17399999999907,0,0,0,0,0,0,0,5,118.240210975725,11.4289999999964,2,1,143.184999999998,4,NA,NA,NA,NA
"G55_2","000724B6DB",14.7239999999947,6,13.7609999999986,1,0,0,13.7609999999986,1,0,0,8.40600000000268,2,5.09999999999854,1,5.09999999999854,1,0,0,0,0,2.32099999999627,1,3.30600000000413,1,1,13.7609999999986,2,8.40600000000268,0,0,1,13.7609999999986,0,0,1,13.7609999999986,1,5.09999999999854,1,13.7609999999986,0,0,0,0,0,0,38.0759999999937,8,2,1,2,2,1,2,38,1380.5739600505,85.0760000000009,11,3,53.8969999999972,5,"1",47.1629107223085,57.9107588348549,50.3129952554037
"G55_2","000724C0B5",4.06600000000617,3,114.26400000001,7,10.0200000000041,1,104.244000000006,6,111.534999999996,3,63.1209999999992,9,10.0179999999964,2,6.64299999999639,1,1.11200000000827,2,0,0,0.991000000001804,1,53.1030000000028,7,7,114.26400000001,9,63.1209999999992,1,10.0200000000041,6,104.244000000006,2,23.0490000000063,5,91.2150000000038,0,0,0,0,11,349.704999999994,0,0,0,0,418.205000000016,89,48,13,22,24,15,22,90,2113.87574093326,586.531999999999,14,9,38.2940000000017,4,"2",47.1629107223085,56.0935909554091,37.110077302888
"G55_2","000724CB56",29.0009999999966,12,424.770999999993,5,0,0,424.770999999993,5,0,0,5.63999999999942,1,0,0,0,0,1.87299999999959,2,0,0,0,0,5.63999999999942,1,5,424.770999999993,1,5.63999999999942,0,0,5,424.770999999993,1,29.0509999999995,4,395.719999999994,0,0,0,0,4,395.719999999994,0,0,0,0,457.64499999999,98,91,1,91,91,1,91,98,2540.53988869988,592.01999999999,15,3,24.6739999999991,1,"3",44.3959530963423,57.9107588348549,37.110077302888
"G55_2","000724D2B0",5.87800000000425,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45400000000518,1,0,0,0,0,0,0,13,455.976052554955,24.1010000000024,3,1,424.002,6,NA,NA,NA,NA
"G55_2","000724D4E5",11.7779999999984,5,11.9859999999971,2,11.9859999999971,2,0,0,14.4530000000013,1,77.0449999999983,4,64.2059999999983,2,0,0,3.4490000000078,3,14.5740000000005,1,0,0,12.8389999999999,2,2,11.9859999999971,4,77.0449999999983,2,11.9859999999971,0,0,0,0,2,11.9859999999971,2,64.2059999999983,0,0,0,0,1,5.25700000000506,0,0,89.0850000000064,19,5,16,0,2,19,0,38,949.288263265235,191.569999999992,14,9,37.4930000000022,3,NA,NA,NA,NA
"G55_2","000724EB89",10.4080000000031,5,187.095000000008,3,0,0,187.095000000008,3,137.588000000003,3,36.4380000000019,6,9.69399999999587,4,0,0,0,0,0,0,0.44100000000617,1,8.7870000000039,1,3,187.095000000008,6,36.4380000000019,0,0,3,187.095000000008,0,0,3,187.095000000008,1,17.9570000000022,0,0,0,0,6,324.683000000012,0,0,362.755000000019,77,69,7,40,40,7,40,62,1487.36116219561,437.398000000037,12,3,31.5489999999991,2,NA,NA,NA,NA
"G56_1","000724D1F9",22.3479999999981,12,5.02000000000407,1,5.02000000000407,1,0,0,0,0,44.4200000000055,3,44.4200000000055,3,0,0,10.2980000000025,4,0,0,0,0,0,0,1,5.02000000000407,3,44.4200000000055,0,0,0,0,0,0,1,5.02000000000407,0,0,0,0,0,0,0,0,0,0,35.4699999999939,7,1,9,0,1,9,0,71,2197.63908734515,244.825999999972,17,6,344.631999999998,2,"1",28.8996828810664,26.2249775813423,29.6113837597107
"G56_1","000724D429",6.16999999999825,3,0,0,0,0,0,0,76.9369999999981,1,119.550999999999,3,119.550999999999,3,29.0859999999957,1,2.74599999999919,2,13.5280000000057,1,0,0,0,0,0,0,3,119.550999999999,0,0,0,0,0,0,0,0,2,42.6140000000014,0,0,0,0,1,76.9369999999981,0,0,130.649999999994,28,16,25,0,0,25,0,23,605.391102235108,158.847000000002,5,3,473.267999999996,3,"2",28.8996828810664,24.9410684271082,27.2203687156236
"G56_1","000724DE76",10.7369999999937,4,70.8580000000002,4,41.9760000000024,3,28.8819999999978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70.8580000000002,0,0,0,0,1,28.8819999999978,3,65.0659999999989,1,5.79200000000128,0,0,0,0,0,0,0,0,0,0,78.6529999999984,16,15,0,6,15,0,6,19,593.806987015623,117.534,8,5,343.127999999997,1,"3",27.8906672645316,26.2249775813423,27.2203687156236
"G56_1","000724E390",10.9780000000028,5,8.01399999999558,1,8.01399999999558,1,0,0,0,0,10.0200000000041,1,10.0200000000041,1,0,0,2.10399999999936,1,0,0,0,0,0,0,1,8.01399999999558,1,10.0200000000041,0,0,0,0,0,0,1,8.01399999999558,0,0,0,0,0,0,0,0,0,0,15.5279999999984,3,1,2,0,1,2,0,21,461.991235252264,59.9100000000108,8,3,779.906000000003,5,NA,NA,NA,NA
"G56_1","000724F655",3.17599999999948,2,0,0,0,0,0,0,0,0,71.7279999999955,3,71.7279999999955,3,0,0,5.7329999999929,2,6.6820000000007,1,0,0,0,0,0,0,3,71.7279999999955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43100000000413,1,0,15,0,0,15,0,27,742.626871429974,135.957999999984,6,5,479.769,4,NA,NA,NA,NA
"G56_1","00072501AB",3.96800000000076,1,0,0,0,0,0,0,0,0,67.0210000000006,1,67.0210000000006,1,67.0210000000006,1,0,0,0,0,0,0,0,0,0,0,1,67.0210000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0210000000006,14,0,14,0,0,14,0,2,32.0822770388886,70.9890000000014,2,1,878.277000000002,6,NA,NA,NA,NA
"G56_2","000724D1F9",12.551999999996,5,39.1900000000096,3,32.731000000007,2,6.45900000000256,1,0,0,77.7120000000068,6,77.7120000000068,6,44.8309999999983,1,7.48400000000402,3,10.1280000000042,1,0,0,0,0,3,39.1900000000096,6,77.7120000000068,1,23.7410000000018,1,6.45900000000256,1,23.7410000000018,2,15.4490000000078,0,0,1,6.45900000000256,3,30.9190000000017,0,0,1,44.8309999999983,150.046000000002,32,8,16,1,8,21,1,43,1064.17324820242,201.699999999983,10,5,33.5670000000027,4,"1",29.2598162149537,27.262503646848,40.3712811471698
"G56_2","000724D429",8.63000000000466,4,7.42399999999907,1,0,0,7.42399999999907,1,68.2560000000012,1,163.926000000007,7,146.793000000005,5,0,0,1.02300000000105,2,66.4990000000034,2,0,0,17.1330000000016,2,1,7.42399999999907,7,163.926000000007,0,0,1,7.42399999999907,0,0,1,7.42399999999907,1,9.63700000000244,1,7.42399999999907,0,0,2,78.8060000000041,0,0,145.652999999998,31,16,35,1,1,35,1,60,1747.86902667143,323.392000000007,14,4,27.2339999999967,3,"2",29.2598162149537,25.8667832163127,35.9656431332308
